a,b,c,d,e,f,g,h,i,j,k,l,m
Cooking Fever,GAME,4.5,3198176,82M,"100,000,000+",True,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up
Yes day,GAME,4.5,10055521,94M,"100,000,000+",True,0.0,Everyone,Casual,2018-06-28,1_39_93,4.0.3 and up
Gardenscapes,GAME,4.6,4129665,Varies with device,"50,000,000+",True,0.0,Everyone,Casual,2018-07-13,2.6.2,4.0.3 and up
Fishdom,GAME,4.6,2158580,Varies with device,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up
Galaxy Attack: Alien Shooter,GAME,4.6,506593,Varies with device,"10,000,000+",True,0.0,Everyone,Arcade,2018-08-01,5.66,4.1 and up
Score! Hero,GAME,4.6,5419676,96M,"100,000,000+",True,0.0,Everyone,Sports,2018-06-13,1.751,4.4 and up
Zombie Catchers,GAME,4.7,990723,75M,"10,000,000+",True,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
Magic Tiles 3,GAME,4.5,592504,Varies with device,"50,000,000+",True,0.0,Everyone,Music,2018-08-03,5.13.007,4.1 and up
Jewels Star: OZ adventure,GAME,4.5,21892,14M,"1,000,000+",True,0.0,Everyone,Puzzle,2017-12-29,1.3,4.0 and up
Granny,GAME,4.5,1138239,59M,"50,000,000+",True,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
Dream League Soccer 2018,GAME,4.6,9883806,74M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-16,5.064,4.4 and up
Sweet Fruit Candy,GAME,4.5,197540,29M,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-16,79.0,4.1 and up
Fruits Bomb,GAME,4.4,74695,17M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-06,3.3.3179,4.0.3 and up
Angry Birds Classic,GAME,4.4,5566889,97M,"100,000,000+",True,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up
Talking Tom Gold Run,GAME,4.6,2698882,78M,"100,000,000+",True,0.0,Everyone,Action,2018-07-31,2.8.2.59,4.1 and up
Bowmasters,GAME,4.7,1535973,Varies with device,"50,000,000+",True,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
My Talking Tom,GAME,4.5,14892469,Varies with device,"500,000,000+",True,0.0,Everyone,Casual,2018-07-19,4.8.0.132,4.1 and up
Hill Climb Racing,GAME,4.4,8923818,63M,"100,000,000+",True,0.0,Everyone,Racing,2018-07-02,1.37.2,4.2 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,Varies with device,"100,000,000+",True,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
Pixel Art: Color by Number Game,GAME,4.7,1125438,25M,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-17,3.9.2,4.3 and up
Shoot Bubble - Fruit Splash,GAME,4.6,29445,29M,"5,000,000+",True,0.0,Everyone,Casual,2018-05-11,14.0,4.0.3 and up
Rider,GAME,4.5,655145,72M,"10,000,000+",True,0.0,Teen,Arcade,2017-07-17,1.2.1,4.0.3 and up
Zombie Tsunami,GAME,4.4,4921451,Varies with device,"100,000,000+",True,0.0,Everyone 10+,Arcade,2018-06-15,Varies with device,Varies with device
Garena Free Fire,GAME,4.5,5476569,53M,"100,000,000+",True,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up
Doodle Jump,GAME,4.3,1083571,Varies with device,"50,000,000+",True,0.0,Everyone,Arcade,2018-07-20,Varies with device,Varies with device
Subway Surfers,GAME,4.5,27725352,76M,"1,000,000,000+",True,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
Helix Jump,GAME,4.2,1500999,33M,"100,000,000+",True,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
Crossy Road,GAME,4.5,4230886,60M,"100,000,000+",True,0.0,Everyone,Action,2018-08-01,3.1.0,5.0 and up
Temple Run 2,GAME,4.3,8119154,62M,"500,000,000+",True,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
slither.io,GAME,4.4,5235294,Varies with device,"100,000,000+",True,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
Bowmasters,GAME,4.7,1535973,Varies with device,"50,000,000+",True,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
Talking Tom Gold Run,GAME,4.6,2698889,78M,"100,000,000+",True,0.0,Everyone,Action,2018-07-31,2.8.2.59,4.1 and up
Zombie Catchers,GAME,4.7,990663,75M,"10,000,000+",True,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,Varies with device,"100,000,000+",True,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
Swamp Attack,GAME,4.4,2119218,70M,"50,000,000+",True,0.0,Everyone 10+,Action,2018-06-29,3.0.1,4.1 and up
Earn to Die 2,GAME,4.6,1327265,99M,"50,000,000+",True,0.0,Teen,Racing,2017-04-12,1.3,2.3.3 and up
Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,184210,99M,"10,000,000+",True,0.0,Everyone,Action,2018-07-30,1.0.6,4.4 and up
Kick the Buddy,GAME,4.3,1003269,Varies with device,"50,000,000+",True,0.0,Teen,Action,2018-07-05,Varies with device,4.4 and up
Hungry Shark World,GAME,4.5,1242855,27M,"50,000,000+",True,0.0,Teen,Action,2018-07-18,3.0.0,4.2 and up
Dude Perfect 2,GAME,4.5,401425,70M,"10,000,000+",True,0.0,Everyone,Action,2017-04-12,1.6.1,4.0.3 and up
Shadow Fight 2,GAME,4.6,10979062,88M,"100,000,000+",True,0.0,Everyone 10+,Action,2018-07-02,1.9.38,3.0 and up
Alto's Adventure,GAME,4.6,515657,63M,"10,000,000+",True,0.0,Everyone,Action,2018-06-05,1.7.1,4.0 and up
DEER HUNTER 2018,GAME,4.3,955656,82M,"10,000,000+",True,0.0,Teen,Action,2018-06-26,5.1.2,3.0 and up
DRAGON BALL LEGENDS,GAME,4.6,337913,48M,"5,000,000+",True,0.0,Teen,Action,2018-08-03,1.11.0,6.0 and up
DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,4.5,1468591,Varies with device,"50,000,000+",True,0.0,Mature 17+,Action,2018-07-23,Varies with device,Varies with device
Cover Fire: offline shooting games for free,GAME,4.7,725897,31M,"10,000,000+",True,0.0,Teen,Action,2018-08-03,1.8.20,4.1 and up
Anger of stick 5 : zombie,GAME,4.5,549039,23M,"50,000,000+",True,0.0,Teen,Action,2018-08-03,1.1.5,2.3 and up
CATS: Crash Arena Turbo Stars,GAME,4.7,1559650,Varies with device,"50,000,000+",True,0.0,Everyone,Action,2018-07-09,2.11.1,4.1 and up
Soul Knight,GAME,4.7,292164,59M,"10,000,000+",True,0.0,Everyone 10+,Action,2018-08-01,1.8.4,4.1 and up
Major Mayhem,GAME,4.6,520962,39M,"10,000,000+",True,0.0,Teen,Action,2017-06-28,108,4.0 and up
DINO HUNTER: DEADLY SHORES,GAME,4.4,1381820,54M,"10,000,000+",True,0.0,Teen,Action,2017-03-14,3.1.1,3.0 and up
Strawberry Shortcake BerryRush,GAME,4.3,525517,48M,"10,000,000+",True,0.0,Everyone,Action;Action & Adventure,2017-10-15,1.2.3,2.3 and up
Extreme Match,GAME,4.5,696,Varies with device,"100,000+",True,0.0,Everyone,Action,2018-07-05,1.1.7,4.1 and up
Power Rangers Dino Charge,GAME,4.3,194969,30M,"10,000,000+",True,0.0,Everyone 10+,Action,2018-01-29,1.4.0,4.1 and up
Zombie Hunter: Post Apocalypse Survival Games,GAME,4.4,327599,66M,"10,000,000+",True,0.0,Teen,Action,2017-07-28,2.4.2,2.3.3 and up
Agar.io,GAME,4.2,3816799,32M,"100,000,000+",True,0.0,Everyone,Action,2018-07-23,2.2.8,4.0.3 and up
Zombie Hunter King,GAME,4.3,10538,50M,"1,000,000+",True,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up
Garena Free Fire,GAME,4.5,5476569,53M,"100,000,000+",True,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up
Battlelands Royale,GAME,4.4,105620,61M,"1,000,000+",True,0.0,Everyone 10+,Action,2018-07-16,0.5.8,4.1 and up
Once Upon a Tower,GAME,4.7,37139,49M,"1,000,000+",True,0.0,Everyone 10+,Action,2018-01-24,8,4.1 and up
TEKKEN™,GAME,4.2,147791,38M,"5,000,000+",True,0.0,Teen,Action,2018-07-26,1.3,5.0 and up
diep.io,GAME,4.1,347883,20M,"10,000,000+",True,0.0,Everyone,Action,2018-03-16,1.2.7,4.0.3 and up
Arrow.io,GAME,4.5,343263,Varies with device,"10,000,000+",True,0.0,Everyone 10+,Action,2018-08-06,1.2.6,4.0.3 and up
BEYBLADE BURST app,GAME,4.5,216849,Varies with device,"10,000,000+",True,0.0,Everyone,Action;Action & Adventure,2018-07-16,Varies with device,Varies with device
Dragon Hills,GAME,4.5,354373,66M,"10,000,000+",True,0.0,Everyone 10+,Action,2017-10-12,1.2.7,4.1 and up
Bus Rush: Subway Edition,GAME,4.1,753043,57M,"100,000,000+",True,0.0,Teen,Action,2018-08-01,1.15.2,4.0.3 and up
DC Super Hero Girls™,GAME,4.3,43055,95M,"5,000,000+",True,0.0,Everyone,Action;Action & Adventure,2018-06-29,2.8.0,4.0 and up
Tiny Archers,GAME,4.5,80678,Varies with device,"5,000,000+",True,0.0,Mature 17+,Action,2018-05-25,Varies with device,Varies with device
Metal Soldiers 2,GAME,4.4,153381,Varies with device,"10,000,000+",True,0.0,Teen,Action,2018-06-18,1.11.2,4.1 and up
Runner 3d like,GAME,4.5,559,32M,"100,000+",True,0.0,Everyone 10+,Action,2018-08-03,1.0.7,4.0 and up
War Robots,GAME,4.6,3073251,33M,"50,000,000+",True,0.0,Everyone 10+,Action,2018-07-25,4.1.1,4.1 and up
Dinosaur Simulator: Dino World,GAME,4.0,26649,66M,"5,000,000+",True,0.0,Teen,Action,2018-08-05,1.2,4.2 and up
GUNSHIP BATTLE: Helicopter 3D,GAME,4.3,2151039,75M,"50,000,000+",True,0.0,Teen,Action,2018-08-01,2.6.61,4.0.3 and up
Quiz: Logo game,GAME,4.5,306764,29M,"10,000,000+",True,0.0,Everyone,Trivia,2018-08-03,6.2,4.0.3 and up
Candy Crush Saga,GAME,4.4,22430188,74M,"500,000,000+",True,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
Plants vs. Zombies FREE,GAME,4.4,4067651,69M,"100,000,000+",True,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up
Block Puzzle,GAME,4.6,59907,7.8M,"5,000,000+",True,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
Helix Jump,GAME,4.2,1500622,33M,"100,000,000+",True,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
8 Ball Pool,GAME,4.5,14201604,52M,"100,000,000+",True,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
Jewels Legend - Match 3 Puzzle,GAME,4.6,280098,50M,"10,000,000+",True,0.0,Everyone,Arcade,2018-07-20,2.11.2,4.0.3 and up
Bubble Shooter,GAME,4.5,148990,46M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up
Solitaire,GAME,4.7,154264,12M,"10,000,000+",True,0.0,Everyone,Card,2018-06-08,Varies with device,Varies with device
Bubble Shooter Genies,GAME,4.5,26985,41M,"5,000,000+",True,0.0,Everyone,Casual,2018-06-04,1.9.1,4.0.3 and up
Blossom Blast Saga,GAME,4.5,1125438,63M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-05,57.0.8,4.0.3 and up
Traffic Racer,GAME,4.5,5387781,53M,"100,000,000+",True,0.0,Everyone,Racing,2018-02-27,2.5,4.1 and up
Hill Climb Racing,GAME,4.4,8923847,63M,"100,000,000+",True,0.0,Everyone,Racing,2018-07-02,1.37.2,4.2 and up
Earn to Die 2,GAME,4.6,1327269,99M,"50,000,000+",True,0.0,Teen,Racing,2017-04-12,1.3,2.3.3 and up
Bubble Shooter 2,GAME,4.3,23043,Varies with device,"5,000,000+",True,0.0,Everyone,Arcade,2018-07-25,3.5,4.1 and up
Candy Bomb,GAME,4.4,42145,20M,"10,000,000+",True,0.0,Everyone,Casual;Brain Games,2018-07-04,2.9.3181,4.0.3 and up
Flow Free,GAME,4.3,1295625,11M,"100,000,000+",True,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
Zombie Catchers,GAME,4.7,990796,75M,"10,000,000+",True,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
Gems or jewels ?,GAME,4.7,171448,13M,"10,000,000+",True,0.0,Teen,Puzzle,2018-08-03,1.0.109,4.0 and up
Angry Birds Rio,GAME,4.4,2610680,46M,"100,000,000+",True,0.0,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up
Candy Crush Jelly Saga,GAME,4.3,1300619,78M,"50,000,000+",True,0.0,Everyone,Puzzle,2018-07-20,2.1.10,4.0 and up
Cut the Rope FULL FREE,GAME,4.4,2123793,49M,"100,000,000+",True,0.0,Everyone,Puzzle,2018-07-05,3.7.2,4.1 and up
Jewels Star: OZ adventure,GAME,4.5,21892,14M,"1,000,000+",True,0.0,Everyone,Puzzle,2017-12-29,1.3,4.0 and up
Hungry Shark Evolution,GAME,4.5,6074627,100M,"100,000,000+",True,0.0,Teen,Arcade,2018-07-25,6.0.0,4.1 and up
Power Pop Bubbles,GAME,4.4,104303,Varies with device,"10,000,000+",True,0.0,Everyone,Arcade,2018-08-02,3.15,4.1 and up
Angry Birds Classic,GAME,4.4,5566908,97M,"100,000,000+",True,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up
Best Fiends - Free Puzzle Game,GAME,4.6,1480182,Varies with device,"10,000,000+",True,0.0,Everyone,Casual,2018-08-02,5.8.1,Varies with device
Hill Climb Racing 2,GAME,4.6,2750645,Varies with device,"100,000,000+",True,0.0,Everyone,Racing,2018-08-02,1.17.2,4.2 and up
Jewels classic Prince,GAME,4.4,47644,15M,"5,000,000+",True,0.0,Everyone,Puzzle,2018-06-15,2.4.2,4.0 and up
Fruit Block - Puzzle Legend,GAME,4.6,125647,33M,"10,000,000+",True,0.0,Everyone,Casual,2018-07-23,60,4.1 and up
Bubble Shooter Space,GAME,4.2,4355,Varies with device,"1,000,000+",True,0.0,Everyone,Casual,2017-07-17,1.6,2.3 and up
Swamp Attack,GAME,4.4,2119235,70M,"50,000,000+",True,0.0,Everyone 10+,Action,2018-06-29,3.0.1,4.1 and up
1LINE – One Line with One Touch,GAME,4.6,214878,10M,"10,000,000+",True,0.0,Everyone,Board,2018-08-03,2.0.4,4.1 and up
Stick War: Legacy,GAME,4.6,811040,77M,"10,000,000+",True,0.0,Teen,Strategy,2018-05-10,1.7.04,4.4 and up
