a,b,c,d,e,f,g,h,i,j,k,l,m
Crypto Tracker by BitScreener,FINANCE,4.7,396,12M,"10,000+",True,0.0,Everyone,Finance,2018-08-05,3.1.5,5.0 and up
City Builder 2016: County Mall,FAMILY,4.2,41693,74M,"1,000,000+",True,0.0,Everyone,Simulation,2018-06-04,1.0.23,4.0 and up
Fists For Fighting (Fx3),SPORTS,3.9,138739,44M,"10,000,000+",True,0.0,Teen,Sports,2018-07-07,1.998,4.1 and up
Train driving simulator,FAMILY,3.8,91645,36M,"10,000,000+",True,0.0,Teen,Simulation,2018-05-08,1.94,4.1 and up
Roulette Advisor LITE,GAME,4.1,41,1.4M,"5,000+",True,0.0,Everyone,Casino,2014-08-21,2.2,3.0 and up
Mini Motor Racing WRT,GAME,4.2,107497,Varies with device,"1,000,000+",True,0.0,Everyone,Racing,2016-02-02,Varies with device,2.3.3 and up
BMX Boy Bike Stunt Rider Game,GAME,3.8,299,25M,"10,000+",True,0.0,Everyone,Racing,2017-11-10,1.1,4.1 and up
"CoinMarketApp - CryptoCurrency Portfolio, News,ICO",FINANCE,4.7,20535,Varies with device,"500,000+",True,0.0,Everyone,Finance,2018-07-31,Varies with device,Varies with device
Best Friends Dress Up & Makeup,FAMILY,3.7,7664,44M,"500,000+",True,0.0,Everyone,Casual;Pretend Play,2015-09-09,1.0.3,4.0.3 and up
World of Warriors: Duel,GAME,4.3,25952,36M,"500,000+",True,0.0,Everyone 10+,Action,2015-09-07,1.1.2,2.3 and up
Trinomial Factoring Wizard,TOOLS,4.0,22,82k,"1,000+",False,0.99,Everyone,Tools,2014-10-10,2.4,2.3 and up
Driving Zone,GAME,4.2,51791,57M,"1,000,000+",True,0.0,Everyone,Racing,2018-06-06,1.53,4.1 and up
Bitcoin Ticker Widget,FINANCE,4.6,25744,Varies with device,"500,000+",True,0.0,Everyone,Finance,2018-07-30,Varies with device,Varies with device
Quadratic Equation Solver with Steps and Graphs,FAMILY,4.7,513,9.8M,"50,000+",True,0.0,Everyone,Education,2017-12-14,1.4.1,4.0 and up
Color by Number – New Coloring Book,GAME,4.7,142308,24M,"5,000,000+",True,0.0,Everyone 10+,Board,2018-08-01,2.0.6,4.1 and up
Car Race by Fun Games For Free,GAME,4.3,54221,47M,"1,000,000+",True,0.0,Everyone,Racing,2013-06-15,1.2,2.3 and up
Adult Color By Number Book: Number Coloring Pages,FAMILY,4.2,2231,37M,"500,000+",True,0.0,Everyone,Entertainment,2018-07-23,2.9,4.4 and up
Glitter Color By Number - Glitter Number Coloring,FAMILY,3.5,1380,6.9M,"500,000+",True,0.0,Everyone,Entertainment,2018-07-18,1.6,4.0 and up
Sandbox - Color by Number Coloring Pages,FAMILY,4.7,412744,10M,"10,000,000+",True,0.0,Everyone,Entertainment;Creativity,2018-07-19,0.2.7,4.4 and up
Sandbox Art-Sandbox Color by Number Coloring Pages,FAMILY,4.7,12784,15M,"1,000,000+",True,0.0,Everyone,Entertainment,2018-08-04,1.3.3,4.1 and up
One Today by Google,LIFESTYLE,4.5,2586,9.4M,"100,000+",True,0.0,Everyone,Lifestyle,2015-12-17,1.9.0.110162364,4.0.3 and up
Art Pixel Coloring. Color by Number.,FAMILY,4.5,992,49M,"100,000+",True,0.0,Teen,Entertainment,2018-08-02,1.2.0.200,4.2 and up
Color By Number - Sandbox Pixel Coloring Book,FAMILY,4.7,24557,24M,"1,000,000+",True,0.0,Everyone,Casual;Creativity,2018-08-03,1.3.6,4.4 and up
PixelDot - Color by Number Sandbox Pixel Art,FAMILY,4.6,16041,7.3M,"1,000,000+",True,0.0,Everyone,Entertainment,2018-07-05,1.3.3.1,4.3 and up
